Id,SalePrice
1461,123769.38
1462,158456.0
1463,184889.72
1464,190653.1
1465,184189.28
1466,168801.06
1467,175114.86
1468,161524.42
1469,192748.92
1470,128520.48
1471,197539.17
1472,99009.836
1473,94648.55
1474,155419.34
1475,119755.08
1476,392931.5
1477,263925.78
1478,292891.3
1479,289561.84
1480,455321.9
1481,350538.3
1482,208840.44
1483,174537.16
1484,163495.77
1485,186769.14
1486,197699.75
1487,332769.12
1488,238044.25
1489,192241.33
1490,211931.23
1491,194529.67
1492,94670.84
1493,188031.06
1494,308044.22
1495,294875.88
1496,221713.69
1497,178562.56
1498,165079.44
1499,160536.5
1500,148379.56
1501,189394.88
1502,153839.56
1503,285899.2
1504,239024.7
1505,221680.9
1506,184494.12
1507,244020.23
1508,201992.0
1509,157815.22
1510,150115.3
1511,142851.0
1512,175247.67
1513,135660.81
1514,163276.84
1515,194578.28
1516,157346.34
1517,168766.45
1518,137442.94
1519,224160.58
1520,132736.42
1521,132834.94
1522,170842.47
1523,113141.28
1524,129257.25
1525,119948.586
1526,119338.375
1527,104818.86
1528,132922.0
1529,152439.0
1530,173141.4
1531,113774.26
1532,98191.945
1533,151275.2
1534,122927.24
1535,154874.12
1536,108947.81
1537,61726.11
1538,159997.89
1539,209798.22
1540,92898.29
1541,142394.66
1542,146448.66
1543,197201.5
1544,83364.23
1545,113790.1
1546,130940.76
1547,134401.9
1548,136006.69
1549,113358.586
1550,134235.27
1551,108802.55
1552,134828.12
1553,153864.8
1554,115066.23
1555,157335.23
1556,86907.0
1557,109866.4
1558,92843.555
1559,71338.664
1560,143410.92
1561,116209.38
1562,132131.95
1563,124487.46
1564,157065.08
1565,143568.7
1566,257232.11
1567,72579.32
1568,226819.14
1569,145703.36
1570,147133.77
1571,136610.52
1572,148314.9
1573,230747.45
1574,110996.43
1575,228762.33
1576,217317.97
1577,188911.61
1578,144770.22
1579,141350.16
1580,192231.42
1581,154133.4
1582,129244.18
1583,315627.56
1584,223202.14
1585,142798.83
1586,70649.44
1587,96948.44
1588,156566.19
1589,97988.2
1590,131038.945
1591,97523.93
1592,119173.47
1593,121283.48
1594,135672.2
1595,106102.28
1596,238954.95
1597,188935.2
1598,206836.94
1599,176767.42
1600,170689.55
1601,68376.195
1602,113260.9
1603,75561.0
1604,272749.16
1605,245313.36
1606,173732.55
1607,172409.33
1608,218332.12
1609,187498.7
1610,149591.95
1611,138616.72
1612,165523.36
1613,159802.23
1614,129874.945
1615,87004.94
1616,73177.45
1617,89371.875
1618,126300.58
1619,142877.42
1620,170412.72
1621,132556.53
1622,145202.03
1623,288068.72
1624,217998.81
1625,122923.14
1626,158898.33
1627,185501.34
1628,282055.22
1629,173481.22
1630,338876.75
1631,223650.66
1632,246572.89
1633,169388.53
1634,191074.11
1635,173735.86
1636,147130.83
