Id,SalePrice
1461,111751.80924235476
1462,158069.63706447146
1463,179922.6175283038
1464,196375.32055901558
1465,197514.36140145405
1466,170033.72088437655
1467,186461.43775949982
1468,165592.83146132607
1469,196129.4644741358
1470,119929.03097014346
1471,194520.67617158534
1472,101958.61499811766
1473,96419.89926307986
1474,144155.67172859382
1475,110611.1798858073
1476,335598.1235280308
1477,259357.62446042962
1478,297705.9053413522
1479,294591.8607233374
1480,464847.8813608391
1481,331876.70563717844
1482,223115.7536767734
1483,179837.6410570643
1484,164417.63588596866
1485,195598.70718100437
1486,196492.83844824397
1487,310291.5494438668
1488,244741.347619862
1489,194225.50820403188
1490,231675.17354524645
1491,197613.66941736726
1492,91876.98722929986
1493,191347.88189826935
1494,301181.7980485661
1495,291969.5487543492
1496,238723.54597198803
1497,174982.37912590813
1498,170047.27659329452
1499,162557.1259916562
1500,159725.28686652798
1501,191211.1789439825
1502,144023.78190947356
1503,273277.4843634735
1504,241476.6203948279
1505,226441.2382108102
1506,194380.54034313268
1507,243350.55450177242
1508,204486.25619813785
1509,160150.33364525184
1510,143491.70365767594
1511,152265.0470696367
1512,171219.93981691112
1513,151390.06133009796
1514,146579.4971163089
1515,192860.86926970776
1516,154985.10767625913
1517,171204.12910859604
1518,127372.97963037719
1519,215841.75473030173
1520,129867.83384869214
1521,128722.96392795072
1522,176530.68506988586
1523,111986.10863311528
1524,127570.06244697684
1525,118702.203196995
1526,114004.1759784976
1527,108038.09007984256
1528,141838.84761524614
1529,154281.39663792952
1530,186266.2851953745
1531,119102.9546770461
1532,98557.49895665905
1533,156658.86855946688
1534,120812.32480704508
1535,144469.28075441832
1536,107291.6476231755
1537,60995.931782216954
1538,151603.62052378876
1539,202979.32651719268
1540,96931.51314053303
1541,136148.02424779747
1542,139296.59425709877
1543,185064.66404393502
1544,88230.7115480942
1545,118434.52017386351
1546,144400.35958986945
1547,128109.208020092
1548,140128.58503438177
1549,126845.10758807737
1550,138473.7384501793
1551,104798.30881303863
1552,137841.5182655333
1553,146568.92087844663
1554,120718.02198186282
1555,161650.56520755065
1556,90363.33223248832
1557,108415.43280295416
1558,98104.07404727452
1559,64637.011138833805
1560,141232.65830261432
1561,125450.96367337652
1562,131288.01512090306
1563,120517.62587894917
1564,163630.20781471132
1565,147621.10518833145
1566,247400.13917453506
1567,74595.3837908109
1568,247719.59716356808
1569,119903.41316227308
1570,136115.49895168794
1571,122976.84916446086
1572,141960.88335625737
1573,230245.46047698223
1574,127904.84943352552
1575,226334.2046722235
1576,259497.60138149868
1577,181898.43207095718
1578,145461.40530779763
1579,147275.2788759687
1580,193701.0072952533
1581,160062.92770847422
1582,128483.74840887781
1583,288144.20618114923
1584,214725.8359590458
1585,137953.96156080288
1586,62497.34390228221
1587,98479.81324644995
1588,150849.73972397088
1589,92596.89561073645
1590,133068.20312890952
1591,94198.28929745252
1592,109942.97010926508
1593,121263.99414887613
1594,133360.06548389883
1595,110093.74072768545
1596,220974.74100153465
1597,195981.16619651992
1598,229752.3094877176
1599,167926.96788521443
1600,163696.0652714016
1601,65472.71911738366
1602,108899.83526188537
1603,73139.49774972993
1604,249478.70900047765
1605,245122.8467417127
1606,175069.20393542046
1607,175740.31074526667
1608,221044.1182580442
1609,184113.47532159186
1610,152837.07229734713
1611,140536.11743936333
1612,177659.6298094778
1613,167941.22206537542
1614,127537.8813074188
1615,92935.49366492264
1616,79607.8957897737
1617,92860.372752912
1618,126949.49850047205
1619,147092.49874514903
1620,155531.20599691858
1621,135303.46789477198
1622,143108.84596987785
1623,261854.32489510655
1624,211648.83272291248
1625,113384.7327390525
1626,175188.9367917351
1627,188439.48035746414
1628,275539.66430823435
1629,178281.80794381336
1630,347405.9966620237
1631,237694.79745418153
1632,245666.1317108206
1633,175647.79701757428
1634,184307.74653250395
1635,179502.50730917076
1636,154992.67452752983
1637,190644.43742343452
1638,181298.0605451234
1639,185525.59428513044
1640,250632.01717366584
1641,182513.31089173313
1642,240504.8680098695
1643,211135.13378876878
1644,229113.91522276655
1645,194048.7132468083
1646,161543.4639414239
1647,155248.6904558578
1648,129488.72640762276
1649,142975.6274649744
1650,112556.13017134779
1651,121763.92682904875
1652,100755.8502683638
1653,102594.0105531917
1654,140706.3813460696
1655,136421.60764349607
1656,139424.91090791998
1657,145742.3373368965
1658,141590.4245823344
1659,114527.70761134203
1660,150954.3478574353
1661,411283.9739952024
1662,380028.1216541247
1663,368928.34540296596
1664,459071.2699109983
1665,300178.10036740865
1666,328808.0254436161
1667,362423.7501261503
1668,341362.8748788752
1669,311235.6600284354
1670,341293.8345519431
1671,273226.97520938434
1672,405592.60238102626
1673,294844.8648343109
1674,255170.87368997894
1675,209251.0259789976
1676,206000.67843548203
1677,227817.57508220826
1678,427458.37009925634
1679,373497.4701009632
1680,320693.5237050948
1681,249751.66819041662
1682,315014.1926273752
1683,193580.201714655
1684,177373.1604009129
1685,179895.7819028134
1686,171709.57188432247
1687,176252.47818965217
1688,191631.44922644706
1689,198208.90757012749
1690,200583.28494900212
1691,190296.84675382165
1692,261255.80862341242
1693,173281.7300639683
1694,186206.37410128606
1695,166387.6929885672
1696,265107.39363317
1697,171485.49062178363
1698,340165.7132567732
1699,333092.34980566683
1700,257471.70237299716
1701,273827.62194922945
1702,236616.83299514235
1703,242390.19649322555
1704,280956.7475235594
1705,246276.74974697232
1706,366391.85194931045
1707,208508.56709704467
1708,206106.42599824123
1709,263094.2391927966
1710,221646.03866840206
1711,271166.6629344729
1712,252547.94716838727
1713,265516.6290549465
1714,222945.03710112965
1715,209875.00235669443
1716,181846.2583797518
1717,181031.6827881727
1718,139747.6267338361
1719,202835.66484705708
1720,235848.15665277594
1721,162659.15485536866
1722,127534.50313349326
1723,158492.8578903959
1724,204348.81309348828
1725,233394.77179393417
1726,181493.51702778778
1727,154241.893474478
1728,170330.31803139704
1729,169112.599403409
1730,160891.45771883812
1731,124807.24436189502
1732,122440.06255952094
1733,109294.03960345026
1734,124367.93002735557
1735,125347.02797492311
1736,107343.14029533275
1737,298817.4464720296
1738,270915.0987940053
1739,238886.57923710818
1740,205270.55685574064
1741,185079.3942864232
1742,177158.99225501466
1743,178714.3126438487
1744,311351.0425874927
1745,211477.51569139428
1746,180877.92856503796
1747,211090.36469484097
1748,208562.22722841182
1749,147477.3922501845
1750,125631.65083139979
1751,246797.40751221703
1752,116528.43064694754
1753,148996.89074128572
1754,189318.61642196417
1755,174457.48790449937
1756,126668.43647723523
1757,121252.98621234728
1758,147551.53209978616
1759,159791.7566363714
1760,160284.36453093443
1761,142746.91270248103
1762,178422.98939269455
1763,186164.21326022386
1764,115832.4540584823
1765,166226.92908868246
1766,180874.1767546771
1767,218930.60360994498
