Id,SalePrice
1461,121299.5232506302
1462,155301.97858110061
1463,188760.15889275147
1464,194374.53333331685
1465,182222.8856990889
1466,174907.19217280523
1467,177987.03145880895
1468,164673.33859538028
1469,178987.31046772786
1470,125897.9500444789
1471,199764.19876925013
1472,99571.84710935253
1473,97369.49529202408
1474,148795.6445064523
1475,121839.9029096725
1476,411063.6182030478
1477,261061.3908978697
1478,298873.17220820155
1479,284101.9594370833
1480,449017.82744161686
1481,355374.3294143347
1482,201468.9984448048
1483,174265.56718591397
1484,161242.14678373816
1485,180863.6073374822
1486,194395.0745571247
1487,341344.73601334577
1488,233869.6825241249
1489,201696.08409327015
1490,235248.9199569848
1491,198448.83607839825
1492,91226.0496251105
1493,177885.13998720882
1494,314118.3225268158
1495,294116.95665355213
1496,241596.09771356604
1497,177725.89382315165
1498,165772.07407075018
1499,159394.0326836927
1500,156949.98263231033
1501,180601.74531348114
1502,146003.8099461676
1503,292673.4425135111
1504,233584.10904304648
1505,226507.5483562554
1506,193306.97030644113
1507,230007.1698489205
1508,187830.5526943182
1509,161699.4244554178
1510,147296.42828509526
1511,148428.16142732624
1512,171484.38277484613
1513,139400.29460479636
1514,161124.54353994454
1515,192728.70813100488
1516,143758.54911208132
1517,165650.51259374607
1518,136827.0219390503
1519,221866.15786506172
1520,133834.95101177687
1521,137219.81300436804
1522,163684.90188623744
1523,113372.23850371609
1524,130918.20810786463
1525,125024.18993969387
1526,116821.4247805161
1527,103344.8444154881
1528,129458.62543733217
1529,155789.15964384933
1530,169080.09130281763
1531,109703.61910528355
1532,96933.77038391704
1533,146469.42265223406
1534,123422.89402666586
1535,152737.0949183229
1536,110078.15761888029
1537,58677.342475162644
1538,152551.4255942953
1539,202550.31550414406
1540,92182.22910982347
1541,143302.1424070885
1542,138361.59824180527
1543,203965.90831892038
1544,86422.58132848838
1545,102115.99275881448
1546,127159.79121382443
1547,137838.28395770834
1548,132841.87912800937
1549,111601.2618262014
1550,141305.19299385385
1551,109949.29572631279
1552,130671.77131754326
1553,150444.85453755583
1554,118957.2979627983
1555,163440.98866719037
1556,88343.2251154476
1557,105480.03402447853
1558,89224.50914122812
1559,88068.38938696802
1560,127901.0354256071
1561,128228.23453770045
1562,131087.94693878078
1563,124258.69108030308
1564,159354.86740039565
1565,147497.25459648191
1566,235944.63977039247
1567,69965.1977421872
1568,234006.96958342212
1569,143888.25720142823
1570,139361.36287445508
1571,131021.7513711036
1572,149065.92156116263
1573,250553.72812757106
1574,111639.18978330289
1575,231399.292789402
1576,242307.46272947625
1577,192401.46747412437
1578,145857.89722892386
1579,147630.05124650517
1580,193292.97208540715
1581,154192.1624498952
1582,128396.70630293385
1583,323283.92413288064
1584,224757.29926054942
1585,143141.44927117435
1586,65690.43993339197
1587,97496.04790035363
1588,158291.96918781352
1589,92121.20115637226
1590,138668.02354147696
1591,102724.04817197597
1592,122361.25859926523
1593,124354.99046415072
1594,125980.5105133223
1595,107705.34150761567
1596,243155.8639091598
1597,188562.14916133962
1598,202212.5806493184
1599,177652.90611572657
1600,164526.85368130213
1601,61338.68196331279
1602,101786.3373864246
1603,94502.06503523697
1604,269756.7860048608
1605,243699.07950859086
1606,166653.97631552545
1607,173806.2616237138
1608,215247.48557730182
1609,188885.52308584904
1610,155369.39565450407
1611,141915.57545425923
1612,175489.68735269544
1613,161357.10711782737
1614,129374.37714442982
1615,87266.72369054642
1616,75771.99179674321
1617,91381.8240273117
1618,124643.8800931334
1619,144332.94785853865
1620,163769.47351993734
1621,133989.3117209641
1622,139386.30024659977
1623,282551.01610178535
1624,221138.606263476
1625,119910.50794678173
1626,160734.0588472977
1627,188956.97823079565
1628,264165.43982652365
1629,173584.12059172883
1630,332674.5552507237
1631,205679.51084666155
1632,238642.4060726827
1633,168092.0058449692
1634,190011.34420101266
1635,177671.87304549036
1636,146800.5101011408
1637,178601.80580940962
1638,183316.84804969546
1639,169917.00289777608
1640,260281.17050375036
1641,174952.06026629522
1642,242859.98151235675
1643,222765.64970932537
1644,224432.62122788103
1645,191345.00815685664
1646,161162.1880056052
1647,154241.5395849035
1648,134907.14042254296
1649,142780.87211695043
1650,111737.34060705053
1651,122124.0949587312
1652,101600.82861845304
1653,101858.91353258702
1654,147550.21276212402
1655,144505.85114378258
1656,143843.6816844011
1657,146967.43199755962
1658,151380.1633911977
1659,127813.2663319634
1660,155406.62556799914
1661,426338.93287986703
1662,410775.5668777532
1663,406947.05583164445
1664,403235.42152136686
1665,317249.2767600951
1666,313226.3478551553
1667,367164.501404635
1668,342176.34963321855
1669,293949.3611200343
1670,386679.20749226573
1671,276887.7100891449
1672,421346.4723977048
1673,299544.59359823185
1674,249529.38609055
1675,185923.6670354532
1676,189423.51968007503
1677,220567.38597326863
1678,402111.5929894245
1679,366162.5584361784
1680,336202.1434202025
1681,252965.67015117235
1682,290029.51733737095
1683,179750.79955180697
1684,177217.6239451461
1685,170938.06233107208
1686,166407.07905226466
1687,166965.35337741935
1688,195879.57242300885
1689,194393.4941397245
1690,190963.7575453375
1691,180401.11380352604
1692,260444.2241498497
1693,165023.82860436122
1694,176053.28717188726
1695,162853.13220549794
1696,281121.15566059295
1697,166143.6434804447
1698,362989.55515006103
1699,333847.7316559489
1700,246616.582497136
1701,261967.61667843664
1702,243005.97202231444
1703,257285.16606523172
1704,278637.9013205271
1705,218116.43632367015
1706,359841.1718434953
1707,221738.9585204133
1708,213099.80996058823
1709,276801.2723691403
1710,224908.4479624978
1711,264882.1637873927
1712,264696.1195730772
1713,285224.5222327504
1714,224753.7116597628
1715,205551.77626885672
1716,175168.39419463763
1717,175343.94441128924
1718,134367.69445256016
1719,202904.18248916313
1720,246537.122943395
1721,163938.1968432385
1722,132950.3715730931
1723,154268.3341860229
1724,221459.13519099608
1725,238509.1056482313
1726,179198.48268681346
1727,160047.29731696943
1728,179645.288578629
1729,173010.58806449015
1730,151828.19959989554
1731,124628.96062377373
1732,127284.09976388124
1733,118195.58172922173
1734,119906.15151252646
1735,132630.05995837887
1736,119776.838351883
1737,326630.5047993111
1738,222560.62726274383
1739,266492.80403694935
1740,216718.84204474383
1741,202132.46339586613
1742,178875.21771115123
1743,176803.5721546592
1744,319338.9923165993
1745,215586.948144191
1746,166972.9129884899
1747,222295.04289671613
1748,231725.04438167682
1749,152277.72746089808
1750,121877.90371779464
1751,240905.78620669144
1752,124370.27550572985
1753,147207.0813926745
1754,183782.61791282057
1755,169095.21315738178
1756,121174.44572196978
1757,121591.71929394579
1758,143290.3091471391
1759,163974.841307033
1760,168905.05112070552
1761,139929.67825717936
1762,176610.79629201486
1763,172166.3716106692
1764,121969.84049012314
1765,160648.09469895976
1766,174640.7196455666
1767,204232.82878973256
1768,150571.48577475754
1769,168905.4581599446
1770,146739.57607800417
1771,121349.4131927052
1772,136798.1854798163
1773,125217.2089254706
1774,150354.32823119455
1775,139595.03706770827
1776,126640.22159053595
1777,110458.6297243755
1778,141065.41288765898
1779,118221.08824816681
1780,176474.7747991005
1781,128409.79448090048
1782,89052.43051938781
1783,150956.69328556187
1784,106923.72775429323
1785,113105.9163064549
1786,155775.49189912857
1787,167977.3012654548
1788,62768.1491102743
1789,98152.956729964
1790,76393.46211660333
1791,180347.80307451967
1792,144595.81013152312
1793,118612.61878200503
1794,148087.4541635726
1795,134436.95894465386
1796,123832.20154914097
1797,102884.87620941795
1798,124317.77247253584
1799,108262.4905941854
1800,132833.37565428784
1801,131762.38274815778
1802,128622.71546111023
1803,145623.26456727294
1804,141152.58806201364
1805,137089.69574392255
1806,119493.50911734889
1807,126736.85644017882
1808,119581.7208172736
1809,121902.47231665107
1810,144836.90306250914
1811,98966.16462815474
1812,93248.74554466762
1813,118135.4565334249
1814,95664.2553873237
1815,50884.091648606554
1816,95672.75316714372
1817,114287.79156190992
1818,153716.6876218508
1819,128536.99811747618
1820,64911.066155710534
1821,109429.66328743593
1822,150566.62165541158
1823,45777.676412400426
1824,134833.10335917215
1825,140622.29905808673
1826,110829.16819568168
1827,100100.54190086416
1828,135537.83715150086
1829,108195.57801277532
1830,145243.92828088038
1831,156456.55514393086
1832,80987.21904798542
1833,135338.02277665702
1834,125138.45270874194
1835,120932.41367741622
1836,126772.32212840351
1837,84557.97527873838
1838,122395.04331786373
1839,96283.86952108797
1840,151490.36925334448
1841,149639.18323972463
1842,86801.69212268281
1843,124240.14496493658
1844,137303.42585594006
1845,142312.05875794106
1846,151200.61151656724
1847,170821.63441307907
1848,54912.40892630562
1849,106584.58536424364
1850,120314.03008693796
1851,151669.79913976556
1852,134042.1712737591
1853,140118.6068177206
1854,164264.31615540554
1855,138929.51043499695
1856,215704.16189363203
1857,153326.6208463324
1858,134874.28319461216
1859,113368.42621612581
1860,151492.77641549867
1861,113645.33676756022
1862,280709.3392094987
1863,263974.0453481416
1864,263974.0453481416
1865,349279.6608650173
1866,343037.24086799606
1867,233497.8412899131
1868,295987.40977614414
1869,199181.4651190508
1870,222210.09871652976
1871,245958.09549599446
1872,170957.37398332867
1873,240640.43132951643
1874,143629.26030548944
1875,200956.93833269706
1876,192962.95293489433
1877,213540.76509503555
1878,195863.33398742045
1879,132399.156107159
1880,131640.27317627618
1881,243099.43178306
1882,244215.98917212838
1883,192075.9916031395
1884,200444.12127285716
1885,238336.36212090089
1886,281822.2116645335
1887,207680.7622670294
1888,255457.42285437224
1889,161384.4240266697
1890,124510.46693319934
1891,133213.1096164815
1892,107873.27000477143
1893,130608.97589380652
1894,121264.79470361678
1895,135792.22452222358
1896,124643.81008749045
1897,113135.9932510526
1898,106042.31424965504
1899,151717.33817797923
1900,136972.38722600281
1901,175728.92003439995
1902,141118.55968540462
1903,209239.10384760587
1904,143014.15869691377
1905,191312.96068868187
1906,185281.9517403701
1907,186818.6654350826
1908,103878.69916274119
1909,136563.0257631287
1910,119487.05560163982
1911,218575.43224134637
1912,315565.3982896872
1913,135616.26842025798
1914,60831.89972585834
1915,312324.3706665863
1916,56738.56883997026
1917,242150.6556823256
1918,140007.76843097946
1919,167664.73231644972
1920,152150.47514145038
1921,379941.32356752007
1922,317938.7161868952
1923,213257.11725363077
1924,238806.56797521975
1925,193680.73926628483
1926,368862.5566511024
1927,135041.47354947717
1928,156930.75781216432
1929,128254.43946362085
1930,135513.03924509248
1931,138285.2631837802
1932,139427.31181446987
1933,186664.0249811297
1934,175004.58679006522
1935,171723.35297189973
1936,192548.7508322629
1937,186579.14597055473
1938,169771.77810248765
1939,245840.14878694864
1940,178787.22004174662
1941,171071.23356493554
1942,187566.05507327296
1943,212364.31001600617
